timestamp,position_valid,x,y,z,std,distance_r0,distance_r1,distance_r2,distance_r3,nsd_r0,nsd_r1,nsd_r2,nsd_r3,rssi_r0,rssi_r1,rssi_r2,rssi_r3,valid_r0,valid_r1,valid_r2,valid_r3
1733436864.6307337,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.69090270996094,-90.56309509277344,-85.55750274658203,-89.0416030883789,-123.07759094238281,-114.97682189941406,-109.89752197265625,-112.61661529541016,0,0,0,0
1733436864.8319757,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.28784942626953,-90.41556549072266,-85.51063537597656,-88.91928100585938,-122.42577362060547,-115.06790161132812,-109.46758270263672,-113.04273223876953,0,0,0,0
1733436865.0404344,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.28784942626953,-90.41556549072266,-85.51063537597656,-88.91928100585938,-122.42577362060547,-115.06790161132812,-109.46758270263672,-113.04273223876953,0,0,0,0
1733436865.2319372,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6884994506836,-90.63025665283203,-85.63318634033203,-89.00092315673828,-123.10243225097656,-114.74490356445312,-109.74471282958984,-113.25234985351562,0,0,0,0
1733436865.426388,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6884994506836,-90.63025665283203,-85.63318634033203,-89.00092315673828,-123.10243225097656,-114.74490356445312,-109.74471282958984,-113.25234985351562,0,0,0,0
1733436865.6323085,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6884994506836,-90.63025665283203,-85.63318634033203,-89.00092315673828,-123.10243225097656,-114.74490356445312,-109.74471282958984,-113.25234985351562,0,0,0,0
1733436865.8297298,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6884994506836,-90.63025665283203,-85.63318634033203,-89.00092315673828,-123.10243225097656,-114.74490356445312,-109.74471282958984,-113.25234985351562,0,0,0,0
1733436866.0349438,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6884994506836,-90.63025665283203,-85.63318634033203,-89.00092315673828,-123.10243225097656,-114.74490356445312,-109.74471282958984,-113.25234985351562,0,0,0,0
1733436866.231695,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.52851867675781,-90.51856994628906,-85.55580139160156,-88.9354248046875,-121.7486343383789,-115.22581481933594,-110.3824691772461,-114.10562896728516,0,0,0,0
1733436866.4348133,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.52851867675781,-90.51856994628906,-85.55580139160156,-88.9354248046875,-121.7486343383789,-115.22581481933594,-110.3824691772461,-114.10562896728516,0,0,0,0
1733436866.6294093,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.52851867675781,-90.51856994628906,-85.55580139160156,-88.9354248046875,-121.7486343383789,-115.22581481933594,-110.3824691772461,-114.10562896728516,0,0,0,0
1733436866.8314629,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.52851867675781,-90.51856994628906,-85.55580139160156,-88.9354248046875,-121.7486343383789,-115.22581481933594,-110.3824691772461,-114.10562896728516,0,0,0,0
1733436867.0315068,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6844482421875,-90.58828735351562,-85.62094116210938,-88.9036865234375,-123.25208282470703,-114.52456665039062,-109.94417572021484,-113.20728302001953,0,0,0,0
1733436867.2380028,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6844482421875,-90.58828735351562,-85.62094116210938,-88.9036865234375,-123.25208282470703,-114.52456665039062,-109.94417572021484,-113.20728302001953,0,0,0,0
1733436867.4301443,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.62406921386719,-90.38445281982422,-85.54612731933594,-89.04601287841797,-122.81820678710938,-115.19169616699219,-110.16663360595703,-113.43265533447266,0,0,0,0
1733436867.6396263,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.62406921386719,-90.38445281982422,-85.54612731933594,-89.04601287841797,-122.81820678710938,-115.19169616699219,-110.16663360595703,-113.43265533447266,0,0,0,0
1733436867.8326106,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.62406921386719,-90.38445281982422,-85.54612731933594,-89.04601287841797,-122.81820678710938,-115.19169616699219,-110.16663360595703,-113.43265533447266,0,0,0,0
1733436868.046226,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.2725601196289,-90.66243743896484,-85.62080383300781,-89.01564025878906,-123.12022399902344,-114.70348358154297,-110.33834838867188,-113.7103500366211,0,0,0,0
1733436868.2334046,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.2725601196289,-90.66243743896484,-85.62080383300781,-89.01564025878906,-123.12022399902344,-114.70348358154297,-110.33834838867188,-113.7103500366211,0,0,0,0
1733436868.4330149,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.72110748291016,-90.32745361328125,-85.44729614257812,-88.87857818603516,-123.15666961669922,-115.46295928955078,-110.64189910888672,-113.95471954345703,0,0,0,0
1733436868.6319938,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.72110748291016,-90.32745361328125,-85.44729614257812,-88.87857818603516,-123.15666961669922,-115.46295928955078,-110.64189910888672,-113.95471954345703,0,0,0,0
1733436868.8325536,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.72110748291016,-90.32745361328125,-85.44729614257812,-88.87857818603516,-123.15666961669922,-115.46295928955078,-110.64189910888672,-113.95471954345703,0,0,0,0
1733436869.0315156,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.26332092285156,-90.54424285888672,-85.5906982421875,-88.90715026855469,-122.2623519897461,-114.23230743408203,-109.39075469970703,-113.1468505859375,0,0,0,0
1733436869.2329507,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.26332092285156,-90.54424285888672,-85.5906982421875,-88.90715026855469,-122.2623519897461,-114.23230743408203,-109.39075469970703,-113.1468505859375,0,0,0,0
1733436869.433138,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.88194274902344,-90.40998077392578,-85.51651763916016,-89.04727172851562,-122.7571792602539,-115.88182067871094,-110.9334487915039,-114.233642578125,0,0,0,0
1733436869.6342325,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.88194274902344,-90.40998077392578,-85.51651763916016,-89.04727172851562,-122.7571792602539,-115.88182067871094,-110.9334487915039,-114.233642578125,0,0,0,0
1733436869.8505294,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.7625961303711,-90.56315612792969,-85.59358978271484,-89.0971450805664,-123.1076889038086,-115.10407257080078,-111.16484069824219,-114.1882095336914,0,0,0,0
1733436870.0345767,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.7625961303711,-90.56315612792969,-85.59358978271484,-89.0971450805664,-123.1076889038086,-115.10407257080078,-111.16484069824219,-114.1882095336914,0,0,0,0
1733436870.2374334,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.7625961303711,-90.56315612792969,-85.59358978271484,-89.0971450805664,-123.1076889038086,-115.10407257080078,-111.16484069824219,-114.1882095336914,0,0,0,0
1733436870.435031,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.22958374023438,-90.44860076904297,-85.4326400756836,-88.8360595703125,-122.30943298339844,-114.68656158447266,-110.02111053466797,-113.86961364746094,0,0,0,0
1733436870.639782,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.22958374023438,-90.44860076904297,-85.4326400756836,-88.8360595703125,-122.30943298339844,-114.68656158447266,-110.02111053466797,-113.86961364746094,0,0,0,0
1733436870.833701,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.22958374023438,-90.44860076904297,-85.4326400756836,-88.8360595703125,-122.30943298339844,-114.68656158447266,-110.02111053466797,-113.86961364746094,0,0,0,0
1733436871.041394,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.69136047363281,-90.50450134277344,-85.63758087158203,-89.06817626953125,-122.72173309326172,-115.39424896240234,-110.17095947265625,-113.9588394165039,0,0,0,0
1733436871.2373075,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.69136047363281,-90.50450134277344,-85.63758087158203,-89.06817626953125,-122.72173309326172,-115.39424896240234,-110.17095947265625,-113.9588394165039,0,0,0,0
1733436871.441237,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.5662841796875,-90.49823760986328,-85.4681625366211,-88.88432312011719,-122.36888885498047,-115.3092041015625,-110.23098754882812,-113.98719787597656,0,0,0,0
1733436871.636186,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.5662841796875,-90.49823760986328,-85.4681625366211,-88.88432312011719,-122.36888885498047,-115.3092041015625,-110.23098754882812,-113.98719787597656,0,0,0,0
1733436871.8472416,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.5662841796875,-90.49823760986328,-85.4681625366211,-88.88432312011719,-122.36888885498047,-115.3092041015625,-110.23098754882812,-113.98719787597656,0,0,0,0
1733436872.036793,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.28968048095703,-90.56937408447266,-85.64720153808594,-88.92880249023438,-122.24161529541016,-115.36344146728516,-109.81343078613281,-113.6749038696289,0,0,0,0
1733436872.2379065,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.28968048095703,-90.56937408447266,-85.64720153808594,-88.92880249023438,-122.24161529541016,-115.36344146728516,-109.81343078613281,-113.6749038696289,0,0,0,0
1733436872.4395773,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.72232818603516,-90.5687484741211,-85.44634246826172,-88.91780853271484,-122.26533508300781,-115.312255859375,-110.26055908203125,-114.25933837890625,0,0,0,0
1733436872.638424,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.72232818603516,-90.5687484741211,-85.44634246826172,-88.91780853271484,-122.26533508300781,-115.312255859375,-110.26055908203125,-114.25933837890625,0,0,0,0
1733436872.839156,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.72232818603516,-90.5687484741211,-85.44634246826172,-88.91780853271484,-122.26533508300781,-115.312255859375,-110.26055908203125,-114.25933837890625,0,0,0,0
1733436873.0406299,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.58293151855469,-90.63080596923828,-85.5668716430664,-88.99359130859375,-123.17062377929688,-115.21662139892578,-110.41927337646484,-113.94574737548828,0,0,0,0
1733436873.240469,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.58293151855469,-90.63080596923828,-85.5668716430664,-88.99359130859375,-123.17062377929688,-115.21662139892578,-110.41927337646484,-113.94574737548828,0,0,0,0
1733436873.4391377,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.53510284423828,-90.43357849121094,-85.45408630371094,-88.86219787597656,-122.0701675415039,-115.59074401855469,-110.56909942626953,-113.9926986694336,0,0,0,0
1733436873.642967,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.53510284423828,-90.43357849121094,-85.45408630371094,-88.86219787597656,-122.0701675415039,-115.59074401855469,-110.56909942626953,-113.9926986694336,0,0,0,0
1733436873.8370037,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.53510284423828,-90.43357849121094,-85.45408630371094,-88.86219787597656,-122.0701675415039,-115.59074401855469,-110.56909942626953,-113.9926986694336,0,0,0,0
1733436874.0450792,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.93551635742188,-90.65284729003906,-85.61148071289062,-89.05388641357422,-122.58621215820312,-115.52607727050781,-110.1586685180664,-113.36331176757812,0,0,0,0
1733436874.2396293,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.93551635742188,-90.65284729003906,-85.61148071289062,-89.05388641357422,-122.58621215820312,-115.52607727050781,-110.1586685180664,-113.36331176757812,0,0,0,0
1733436874.4405951,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68866729736328,-90.38973999023438,-85.4826431274414,-88.93849182128906,-122.10840606689453,-114.20034790039062,-109.77531433105469,-113.1166000366211,0,0,0,0
1733436874.6397135,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68866729736328,-90.38973999023438,-85.4826431274414,-88.93849182128906,-122.10840606689453,-114.20034790039062,-109.77531433105469,-113.1166000366211,0,0,0,0
1733436874.8461227,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68866729736328,-90.38973999023438,-85.4826431274414,-88.93849182128906,-122.10840606689453,-114.20034790039062,-109.77531433105469,-113.1166000366211,0,0,0,0
1733436875.0396578,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68048095703125,-90.7426986694336,-85.70199584960938,-88.9989242553711,-122.97106170654297,-114.29878234863281,-109.67890930175781,-113.55352020263672,0,0,0,0
1733436875.245677,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68048095703125,-90.7426986694336,-85.70199584960938,-88.9989242553711,-122.97106170654297,-114.29878234863281,-109.67890930175781,-113.55352020263672,0,0,0,0
1733436875.4461849,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.49199676513672,-90.4827651977539,-85.44617462158203,-88.95657348632812,-122.11905670166016,-115.1193618774414,-110.04692840576172,-113.3382797241211,0,0,0,0
1733436875.6416209,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.49199676513672,-90.4827651977539,-85.44617462158203,-88.95657348632812,-122.11905670166016,-115.1193618774414,-110.04692840576172,-113.3382797241211,0,0,0,0
1733436875.8399928,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.49199676513672,-90.4827651977539,-85.44617462158203,-88.95657348632812,-122.11905670166016,-115.1193618774414,-110.04692840576172,-113.3382797241211,0,0,0,0
1733436876.0396965,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.76531982421875,-90.55671691894531,-85.67678833007812,-89.083251953125,-122.66656494140625,-115.19056701660156,-110.02140045166016,-113.58456420898438,0,0,0,0
1733436876.2446394,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.76531982421875,-90.55671691894531,-85.67678833007812,-89.083251953125,-122.66656494140625,-115.19056701660156,-110.02140045166016,-113.58456420898438,0,0,0,0
1733436876.4449866,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.77867889404297,-90.38036346435547,-85.46659851074219,-88.89358520507812,-122.66944885253906,-115.20198059082031,-109.95044708251953,-113.18330383300781,0,0,0,0
1733436876.6461873,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.77867889404297,-90.38036346435547,-85.46659851074219,-88.89358520507812,-122.66944885253906,-115.20198059082031,-109.95044708251953,-113.18330383300781,0,0,0,0
1733436876.8452883,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.77867889404297,-90.38036346435547,-85.46659851074219,-88.89358520507812,-122.66944885253906,-115.20198059082031,-109.95044708251953,-113.18330383300781,0,0,0,0
1733436877.0437365,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.59800720214844,-90.61250305175781,-85.60468292236328,-89.12065887451172,-122.62281036376953,-115.05594635009766,-109.90828704833984,-113.0479507446289,0,0,0,0
1733436877.240076,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.59800720214844,-90.61250305175781,-85.60468292236328,-89.12065887451172,-122.62281036376953,-115.05594635009766,-109.90828704833984,-113.0479507446289,0,0,0,0
1733436877.4467082,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.40687561035156,-90.57125854492188,-85.5213623046875,-88.83161926269531,-123.10063171386719,-115.08196258544922,-110.32925415039062,-113.19889068603516,0,0,0,0
1733436877.6425724,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.40687561035156,-90.57125854492188,-85.5213623046875,-88.83161926269531,-123.10063171386719,-115.08196258544922,-110.32925415039062,-113.19889068603516,0,0,0,0
1733436877.843978,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.40687561035156,-90.57125854492188,-85.5213623046875,-88.83161926269531,-123.10063171386719,-115.08196258544922,-110.32925415039062,-113.19889068603516,0,0,0,0
1733436878.049552,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.64224243164062,-90.58770751953125,-85.63642883300781,-88.85130310058594,-123.10736846923828,-114.90841674804688,-109.56350708007812,-113.23646545410156,0,0,0,0
1733436878.2514522,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.64224243164062,-90.58770751953125,-85.63642883300781,-88.85130310058594,-123.10736846923828,-114.90841674804688,-109.56350708007812,-113.23646545410156,0,0,0,0
1733436878.443111,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.62271118164062,-90.45753479003906,-85.56147766113281,-88.91300201416016,-123.57315826416016,-115.04815673828125,-110.37210083007812,-113.55335998535156,0,0,0,0
1733436878.6495554,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.62271118164062,-90.45753479003906,-85.56147766113281,-88.91300201416016,-123.57315826416016,-115.04815673828125,-110.37210083007812,-113.55335998535156,0,0,0,0
1733436878.844037,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.62271118164062,-90.45753479003906,-85.56147766113281,-88.91300201416016,-123.57315826416016,-115.04815673828125,-110.37210083007812,-113.55335998535156,0,0,0,0
1733436879.0500307,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.50752258300781,-90.6128158569336,-85.61215209960938,-89.00802612304688,-120.05001831054688,-115.80596160888672,-111.00139617919922,-114.36373901367188,0,0,0,0
1733436879.2506993,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.50752258300781,-90.6128158569336,-85.61215209960938,-89.00802612304688,-120.05001831054688,-115.80596160888672,-111.00139617919922,-114.36373901367188,0,0,0,0
1733436879.4454088,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.83771514892578,-90.4608154296875,-85.45832061767578,-88.8869400024414,-122.9203872680664,-114.92113494873047,-110.05256652832031,-113.54718780517578,0,0,0,0
1733436879.6455984,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.83771514892578,-90.4608154296875,-85.45832061767578,-88.8869400024414,-122.9203872680664,-114.92113494873047,-110.05256652832031,-113.54718780517578,0,0,0,0
1733436879.8449712,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.83771514892578,-90.4608154296875,-85.45832061767578,-88.8869400024414,-122.9203872680664,-114.92113494873047,-110.05256652832031,-113.54718780517578,0,0,0,0
1733436880.054791,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.35791778564453,-90.5860824584961,-85.66446685791016,-89.15531158447266,-122.43646240234375,-114.55150604248047,-109.6579360961914,-112.98137664794922,0,0,0,0
1733436880.2459745,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.35791778564453,-90.5860824584961,-85.66446685791016,-89.15531158447266,-122.43646240234375,-114.55150604248047,-109.6579360961914,-112.98137664794922,0,0,0,0
1733436880.4481368,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.11639404296875,-90.59156036376953,-85.4387435913086,-88.89195251464844,-122.66148376464844,-115.95269012451172,-111.36409759521484,-114.16207122802734,0,0,0,0
1733436880.6464748,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.11639404296875,-90.59156036376953,-85.4387435913086,-88.89195251464844,-122.66148376464844,-115.95269012451172,-111.36409759521484,-114.16207122802734,0,0,0,0
1733436880.8473804,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.11639404296875,-90.59156036376953,-85.4387435913086,-88.89195251464844,-122.66148376464844,-115.95269012451172,-111.36409759521484,-114.16207122802734,0,0,0,0
1733436881.046767,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.50231170654297,-90.5792465209961,-85.6078109741211,-89.01399993896484,-122.41663360595703,-114.10684967041016,-109.82648468017578,-113.04381561279297,0,0,0,0
1733436881.2517643,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.50231170654297,-90.5792465209961,-85.6078109741211,-89.01399993896484,-122.41663360595703,-114.10684967041016,-109.82648468017578,-113.04381561279297,0,0,0,0
1733436881.4514103,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6374740600586,-90.61007690429688,-85.43909454345703,-88.829345703125,-122.61580657958984,-115.41659545898438,-110.3974838256836,-114.10169219970703,0,0,0,0
1733436881.658612,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6374740600586,-90.61007690429688,-85.43909454345703,-88.829345703125,-122.61580657958984,-115.41659545898438,-110.3974838256836,-114.10169219970703,0,0,0,0
1733436881.855789,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.484375,-90.65347290039062,-85.59475708007812,-89.04669952392578,-122.12142181396484,-114.30404663085938,-109.70453643798828,-113.28510284423828,0,0,0,0
1733436882.0501745,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.484375,-90.65347290039062,-85.59475708007812,-89.04669952392578,-122.12142181396484,-114.30404663085938,-109.70453643798828,-113.28510284423828,0,0,0,0
1733436882.24974,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.484375,-90.65347290039062,-85.59475708007812,-89.04669952392578,-122.12142181396484,-114.30404663085938,-109.70453643798828,-113.28510284423828,0,0,0,0
1733436882.4568546,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6861801147461,-90.35623931884766,-85.52013397216797,-88.95264434814453,-123.46994018554688,-115.44051361083984,-110.60913848876953,-113.90814971923828,0,0,0,0
1733436882.652395,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6861801147461,-90.35623931884766,-85.52013397216797,-88.95264434814453,-123.46994018554688,-115.44051361083984,-110.60913848876953,-113.90814971923828,0,0,0,0
1733436882.8601189,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.6861801147461,-90.35623931884766,-85.52013397216797,-88.95264434814453,-123.46994018554688,-115.44051361083984,-110.60913848876953,-113.90814971923828,0,0,0,0
1733436883.0562954,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.77774047851562,-90.4553451538086,-85.57571411132812,-88.95130920410156,-122.51336669921875,-114.34858703613281,-109.32669830322266,-112.80140686035156,0,0,0,0
1733436883.2550104,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.77774047851562,-90.4553451538086,-85.57571411132812,-88.95130920410156,-122.51336669921875,-114.34858703613281,-109.32669830322266,-112.80140686035156,0,0,0,0
1733436883.450803,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.7067642211914,-90.42529296875,-85.45096588134766,-88.9540023803711,-123.27071380615234,-115.53125762939453,-110.48884582519531,-114.29476928710938,0,0,0,0
1733436883.6502297,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.7067642211914,-90.42529296875,-85.45096588134766,-88.9540023803711,-123.27071380615234,-115.53125762939453,-110.48884582519531,-114.29476928710938,0,0,0,0
1733436883.8533254,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.7067642211914,-90.42529296875,-85.45096588134766,-88.9540023803711,-123.27071380615234,-115.53125762939453,-110.48884582519531,-114.29476928710938,0,0,0,0
1733436884.051509,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68421173095703,-90.66657257080078,-85.6019515991211,-88.96842956542969,-122.32194519042969,-115.27584075927734,-110.6220932006836,-113.68599700927734,0,0,0,0
1733436884.2537868,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.68421173095703,-90.66657257080078,-85.6019515991211,-88.96842956542969,-122.32194519042969,-115.27584075927734,-110.6220932006836,-113.68599700927734,0,0,0,0
1733436884.4519558,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.5651626586914,-90.39154815673828,-85.4306411743164,-88.97643280029297,-123.19397735595703,-116.41653442382812,-110.83369445800781,-113.96165466308594,0,0,0,0
1733436884.658857,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.5651626586914,-90.39154815673828,-85.4306411743164,-88.97643280029297,-123.19397735595703,-116.41653442382812,-110.83369445800781,-113.96165466308594,0,0,0,0
1733436884.8506007,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.53706359863281,-90.57775115966797,-85.62779998779297,-89.06582641601562,-123.13475036621094,-114.41796112060547,-109.51742553710938,-113.29156494140625,0,0,0,0
1733436885.0590103,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.53706359863281,-90.57775115966797,-85.62779998779297,-89.06582641601562,-123.13475036621094,-114.41796112060547,-109.51742553710938,-113.29156494140625,0,0,0,0
1733436885.2536085,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.53706359863281,-90.57775115966797,-85.62779998779297,-89.06582641601562,-123.13475036621094,-114.41796112060547,-109.51742553710938,-113.29156494140625,0,0,0,0
1733436885.454894,False,-1.2729530334472656,1.570098876953125,0.3768656849861145,100,-1,-1,-1,-1,-98.43878936767578,-90.3795166015625,-85.49932861328125,-88.7413558959961,-122.31595611572266,-114.90550231933594,-110.02863311767578,-113.6910171508789,0,0,0,0
