timestamp,heading
1733437030.3848207,52.9
1733437030.5103266,52.9
1733437030.6354504,52.9
1733437030.759611,52.9
1733437030.8855848,53.0
1733437031.0197504,53.0
1733437031.1353033,53.0
1733437031.2590158,53.0
1733437031.3849566,53.0
1733437031.5089142,52.9
1733437031.635752,52.9
1733437031.7589314,52.9
1733437031.8860357,52.9
1733437032.020157,53.0
1733437032.137607,53.0
1733437032.2578993,53.0
1733437032.384402,53.0
1733437032.5086606,53.0
1733437032.6390407,53.0
1733437032.7602413,53.0
1733437032.8875434,53.0
1733437033.017994,53.0
1733437033.140333,52.9
1733437033.259984,52.9
1733437033.3866084,52.9
1733437033.5102928,52.8
1733437033.6392994,52.8
1733437033.7600546,52.8
1733437033.8892696,52.8
1733437034.0301027,52.8
1733437034.1353118,52.8
1733437034.2612123,52.8
1733437034.3847783,52.8
1733437034.5086691,52.8
1733437034.6344519,52.8
1733437034.7577708,52.8
1733437034.885084,52.7
1733437035.0183272,52.7
1733437035.135377,52.7
1733437035.258528,52.6
1733437035.3847299,52.6
1733437035.5076957,52.6
1733437035.6341946,52.5
1733437035.7591617,52.5
1733437035.8835008,52.5
1733437036.017886,52.5
1733437036.134056,52.4
1733437036.2624216,52.4
1733437036.3855155,52.4
1733437036.512236,52.4
1733437036.635108,52.3
1733437036.760362,52.3
1733437036.8852954,52.3
1733437037.0186732,52.3
1733437037.136563,52.3
1733437037.258653,52.3
1733437037.384671,52.3
1733437037.5084398,52.3
1733437037.6377,52.2
1733437037.7584143,52.2
1733437037.8965688,52.2
1733437038.0166798,52.1
1733437038.1346471,52.1
1733437038.263739,52.0
1733437038.3843179,52.0
1733437038.508033,52.0
1733437038.635594,52.0
1733437038.7603195,52.0
1733437038.8853858,52.0
1733437039.0184634,52.0
1733437039.1353736,52.1
1733437039.2633615,52.1
1733437039.3863323,52.1
1733437039.5095716,52.1
1733437039.6349854,52.1
1733437039.758293,52.0
1733437039.8850896,52.0
1733437040.0165498,51.9
1733437040.1346354,51.9
1733437040.2583992,51.9
1733437040.3842807,51.8
1733437040.5089571,51.8
1733437040.6342275,51.7
1733437040.7584307,51.7
1733437040.8844194,51.7
1733437041.016458,51.7
1733437041.1343808,51.7
1733437041.2590475,51.7
1733437041.3842473,51.7
1733437041.5082479,51.7
1733437041.6350088,51.7
1733437041.759201,51.6
1733437041.8830101,51.6
1733437042.0156195,51.6
1733437042.1353076,51.6
1733437042.2593014,51.6
1733437042.3842235,51.6
1733437042.5076935,51.5
1733437042.635415,51.5
1733437042.7579317,51.4
1733437042.887683,51.4
1733437043.0184515,51.4
1733437043.1350079,51.4
1733437043.2583694,51.3
1733437043.3868093,51.3
1733437043.5113552,51.2
1733437043.6341012,51.2
1733437043.7585127,51.2
1733437043.8845634,51.1
1733437044.0169065,51.1
1733437044.138316,51.1
1733437044.259022,51.1
1733437044.3831396,51.1
1733437044.5086162,51.0
1733437044.633346,51.0
1733437044.758316,51.0
1733437044.8844304,51.0
1733437045.0183046,51.0
1733437045.1338089,51.0
1733437045.2600489,51.0
1733437045.3833072,51.1
1733437045.5076036,51.0
1733437045.6370692,51.1
1733437045.758409,51.0
1733437045.8880935,51.0
1733437046.018228,50.9
1733437046.1346338,50.8
1733437046.2581384,50.7
1733437046.384792,50.7
1733437046.5082057,50.6
1733437046.6327806,50.6
1733437046.7581599,50.6
1733437046.8833358,50.6
1733437047.0184944,50.7
1733437047.1349554,50.7
1733437047.2581046,50.7
1733437047.3840184,50.8
1733437047.5099807,50.8
1733437047.6338284,50.8
1733437047.758523,50.8
1733437047.8903577,50.8
1733437048.0197864,50.8
1733437048.1341374,50.7
1733437048.2593923,50.6
1733437048.3828654,50.6
1733437048.5116096,50.5
1733437048.6442254,50.5
1733437048.7589657,50.5
1733437048.883864,50.4
1733437049.0180883,50.5
1733437049.1351748,50.5
1733437049.2578952,50.5
1733437049.3843904,50.5
1733437049.5076084,50.5
1733437049.6338425,50.5
1733437049.758847,50.5
1733437049.8856194,50.6
1733437050.0180995,50.6
1733437050.1368022,50.5
1733437050.2582006,50.5
1733437050.3843083,50.4
1733437050.506873,50.4
1733437050.633372,50.3
1733437050.7576463,50.3
1733437050.8841157,50.3
1733437051.017667,50.3
1733437051.1336997,50.3
1733437051.2596757,50.3
1733437051.3842876,50.4
1733437051.5078728,50.4
1733437051.633954,50.5
1733437051.7572057,50.5
1733437051.8844883,50.6
1733437052.015318,50.6
1733437052.1335309,50.6
1733437052.2623115,50.5
1733437052.3832545,50.4
1733437052.5097282,50.4
1733437052.633201,50.4
1733437052.7577538,50.4
1733437052.8852308,50.4
1733437053.0182195,50.4
1733437053.1341321,50.5
1733437053.2575579,50.5
1733437053.3832974,50.6
1733437053.5065281,50.6
1733437053.6336088,50.7
1733437053.7580035,50.7
1733437053.8844726,50.7
1733437054.0198967,50.6
1733437054.1347141,50.6
1733437054.2580407,50.6
1733437054.3829198,50.5
1733437054.5087512,50.5
1733437054.6345294,50.4
1733437054.7578883,50.5
1733437054.8867013,50.5
1733437055.0783052,50.5
1733437055.1340272,50.6
1733437055.2576208,50.6
1733437055.3836944,50.7
1733437055.673783,50.7
1733437055.6754637,50.7
1733437055.7579973,50.7
1733437055.8836246,50.7
1733437056.0175595,50.7
1733437056.1342657,50.7
1733437056.2572513,50.7
1733437056.3840432,50.8
1733437056.507141,50.8
1733437056.6342757,50.8
1733437056.757679,50.8
1733437056.8835924,50.8
1733437057.015453,50.8
1733437057.1341841,50.8
1733437057.2574928,50.9
1733437057.384605,50.9
1733437057.507489,50.9
1733437057.6362064,50.9
1733437057.757255,51.0
1733437057.8862188,51.0
1733437058.0167286,51.0
1733437058.1340895,51.0
1733437058.2573164,51.0
1733437058.3831892,51.0
1733437058.5072243,51.0
1733437058.635641,51.0
1733437058.7597444,50.9
1733437058.8839772,50.9
1733437059.0159254,50.9
1733437059.1342742,51.0
1733437059.2567844,51.1
1733437059.3846245,51.1
1733437059.5065532,51.2
1733437059.6343935,51.2
1733437059.7570121,51.2
1733437059.8842697,51.1
1733437060.0153298,51.0
1733437060.1327174,51.0
1733437060.2588146,51.0
1733437060.3816695,51.0
1733437060.5083082,51.0
1733437060.6330233,51.0
1733437060.7573924,51.0
1733437060.88339,51.0
1733437061.0172272,51.1
1733437061.1352394,51.1
1733437061.258545,51.1
1733437061.389187,51.1
1733437061.509337,51.1
1733437061.6333213,51.1
1733437061.7571557,51.1
1733437061.8831549,51.1
1733437062.0162613,51.1
1733437062.1332517,51.0
1733437062.2581253,51.0
1733437062.3821535,51.0
1733437062.5139947,50.9
1733437062.6365275,50.9
1733437062.758079,51.0
1733437062.8821726,51.0
1733437063.018537,51.0
1733437063.1345239,51.1
1733437063.2577136,51.1
1733437063.3842506,51.1
1733437063.5071504,51.1
1733437063.634811,51.2
1733437063.7584522,51.1
1733437063.8831196,51.1
1733437064.0171273,51.1
1733437064.1349854,51.0
1733437064.2573905,50.9
1733437064.3835917,50.9
1733437064.5072055,50.9
1733437064.635328,50.9
1733437064.7597685,50.9
1733437064.8833323,51.0
1733437065.0149808,51.0
1733437065.137025,51.0
1733437065.2568476,51.0
1733437065.384182,51.0
1733437065.511529,50.9
1733437065.6360507,50.9
1733437065.760183,50.9
1733437065.8829322,50.8
1733437066.0161521,50.8
1733437066.138078,50.7
1733437066.258671,50.8
1733437066.3833525,50.7
1733437066.5084212,50.7
1733437066.6334152,50.7
1733437066.757482,50.8
1733437066.8844209,50.8
1733437067.0177472,50.8
1733437067.1388853,50.8
1733437067.2569892,50.8
1733437067.383189,50.8
1733437067.5086975,50.8
1733437067.6389728,50.8
1733437067.7569807,50.8
1733437067.88361,50.7
1733437068.0168312,50.7
1733437068.1326165,50.6
1733437068.2574213,50.6
1733437068.3840883,50.6
1733437068.506015,50.6
1733437068.6331549,50.6
1733437068.756671,50.6
1733437068.8825345,50.6
1733437069.021239,50.6
1733437069.1336594,50.6
1733437069.25648,50.6
1733437069.3868902,50.7
1733437069.5079372,50.7
1733437069.6330917,50.7
1733437069.7573626,50.7
1733437069.8825002,50.7
1733437070.023075,50.7
1733437070.1335213,50.7
1733437070.2581139,50.6
1733437070.386989,50.6
1733437070.5078757,50.6
1733437070.634174,50.6
1733437070.7573833,50.6
1733437070.8853877,50.6
1733437071.0176768,50.6
1733437071.1318643,50.6
1733437071.2565792,50.6
1733437071.38496,50.6
1733437071.5064154,50.6
1733437071.6332183,50.6
1733437071.7572236,50.6
1733437071.8825433,50.6
1733437072.0223613,50.7
1733437072.1323783,50.6
1733437072.2564623,50.6
1733437072.3823557,50.6
1733437072.5065763,50.6
1733437072.634524,50.6
1733437072.755989,50.6
1733437072.882306,50.6
1733437073.0148938,50.6
1733437073.1326404,50.6
1733437073.256403,50.6
1733437073.38328,50.6
1733437073.5081682,50.6
1733437073.635798,50.5
1733437073.7576613,50.6
1733437073.8841467,50.5
1733437074.0147376,50.5
1733437074.1315773,50.5
1733437074.258255,50.4
1733437074.3823984,50.4
1733437074.5075917,50.4
1733437074.6319864,50.3
1733437074.7590737,50.3
1733437074.881695,50.3
1733437075.0167809,50.3
1733437075.157036,50.3
1733437075.2564118,50.3
1733437075.3823268,50.3
1733437075.5280309,50.4
1733437075.6332755,50.3
1733437075.7567034,50.3
1733437075.8835046,50.3
1733437076.0162768,50.3
1733437076.1315036,50.3
1733437076.2562091,50.2
1733437076.3850904,50.2
1733437076.5063233,50.2
1733437076.6315646,50.2
1733437076.7574494,50.1
1733437076.8807998,50.1
1733437077.0143375,50.1
1733437077.1325684,50.1
1733437077.2563179,50.1
1733437077.3833568,50.1
1733437077.5066295,50.1
1733437077.6390247,50.1
1733437077.756937,50.1
1733437077.882214,50.1
1733437078.0163276,50.0
1733437078.1342354,50.1
1733437078.2570086,50.0
1733437078.3821757,50.0
1733437078.506301,50.0
1733437078.638341,50.0
1733437078.7560387,50.0
1733437078.8817763,49.9
1733437079.0146704,49.9
1733437079.1323807,49.9
1733437079.2596369,49.9
1733437079.383835,49.9
1733437079.5076275,49.9
1733437079.6306849,49.9
1733437079.7571242,49.9
1733437079.8822172,49.9
1733437080.01775,49.9
1733437080.133828,49.9
1733437080.2571626,49.9
1733437080.3811944,49.8
1733437080.5073652,49.8
1733437080.631478,49.8
1733437080.7570343,49.8
1733437080.881342,49.8
1733437081.019228,49.8
1733437081.1339896,49.8
1733437081.2563312,49.8
1733437081.3818185,49.8
1733437081.5071306,49.9
1733437081.63225,49.9
1733437081.758497,49.9
1733437081.8811162,49.9
1733437082.0183146,49.9
1733437082.13248,49.8
1733437082.2557395,49.8
1733437082.3848798,49.8
1733437082.5065196,49.8
1733437082.6315606,49.7
1733437082.7563775,49.8
1733437082.882255,49.7
1733437083.014153,49.8
1733437083.132554,49.8
1733437083.2578714,49.8
1733437083.3819964,49.8
1733437083.5063968,49.8
1733437083.6322863,49.8
1733437083.7651718,49.8
1733437083.8817375,49.8
1733437084.0150642,49.7
1733437084.1325421,49.7
1733437084.2571142,49.6
1733437084.3821137,49.6
1733437084.5058632,49.6
1733437084.6326156,49.6
1733437084.7562716,49.6
1733437084.8819332,49.6
1733437085.018788,49.7
1733437085.1320589,49.7
1733437085.25687,49.7
1733437085.38194,49.7
1733437085.5062683,49.7
1733437085.6331332,49.6
1733437085.7561178,49.6
1733437085.881674,49.6
1733437086.0160513,49.6
1733437086.1328013,49.6
1733437086.2563417,49.7
1733437086.3816967,49.7
1733437086.5065727,49.7
1733437086.6325986,49.7
1733437086.755741,49.7
1733437086.8817098,49.7
1733437087.020369,49.7
1733437087.1323144,49.6
1733437087.2556386,49.6
1733437087.3816252,49.6
1733437087.5122123,49.5
1733437087.633132,49.5
1733437087.7562969,49.5
1733437087.8817785,49.5
1733437088.0166676,49.6
1733437088.1386158,49.6
1733437088.255664,49.7
1733437088.3827193,49.7
1733437088.5056283,49.7
1733437088.6327186,49.8
1733437088.756281,49.8
1733437088.884398,49.8
1733437089.0169287,49.8
1733437089.1314566,49.7
1733437089.2567062,49.7
1733437089.3814087,49.6
1733437089.506521,49.6
1733437089.6337132,49.6
1733437089.7558188,49.6
1733437089.880417,49.7
1733437090.022073,49.7
1733437090.131588,49.7
1733437090.2611742,49.7
1733437090.383226,49.8
1733437090.5063803,49.8
1733437090.6317031,49.9
1733437090.7556336,49.9
1733437090.8813655,49.8
1733437091.017458,49.9
1733437091.1333816,49.9
1733437091.256194,49.9
1733437091.3815844,49.8
1733437091.5066125,49.8
1733437091.6322122,49.8
1733437091.755096,49.8
1733437091.8813553,49.8
1733437092.0157444,49.8
1733437092.1320205,49.8
1733437092.256358,49.8
1733437092.380792,49.8
1733437092.506408,49.8
1733437092.6314135,49.8
1733437092.7555974,49.9
1733437092.8812718,50.0
1733437093.0315628,50.0
1733437093.1314518,50.0
1733437093.2561269,50.0
1733437093.3815536,50.0
1733437093.5062656,50.0
1733437093.6314511,50.0
1733437093.755525,49.9
1733437093.882431,49.9
1733437094.0144093,49.9
1733437094.133207,49.9
1733437094.2553139,49.9
1733437094.3815084,49.9
1733437094.5053523,50.0
1733437094.6315246,50.0
1733437094.7556152,50.1
1733437094.881312,50.0
1733437095.0129685,50.1
1733437095.132662,50.0
1733437095.257239,50.0
1733437095.382501,50.0
1733437095.5062385,50.0
1733437095.6311007,50.0
1733437095.75736,50.0
1733437095.8828194,50.0
1733437096.013103,50.0
1733437096.132051,50.0
1733437096.2567947,50.0
1733437096.3821442,50.0
1733437096.5052965,50.1
1733437096.632987,50.1
1733437096.7555633,50.1
1733437096.8810835,50.0
1733437097.0133913,50.0
1733437097.1314588,50.0
1733437097.2564712,50.0
1733437097.3803637,50.0
1733437097.5064473,50.0
1733437097.6341107,50.0
1733437097.7563412,50.0
1733437097.8803184,50.0
1733437098.0156565,50.0
1733437098.1341,50.0
1733437098.255203,50.0
1733437098.382219,50.0
1733437098.5075595,50.0
1733437098.6304142,50.0
1733437098.756359,50.1
1733437098.8803144,50.1
1733437099.018472,50.1
1733437099.1328037,50.1
1733437099.2563102,50.1
1733437099.380345,50.1
1733437099.5053291,50.1
1733437099.6368253,50.1
1733437099.7555492,50.0
1733437099.8812106,50.0
1733437100.016539,50.0
1733437100.131949,50.0
1733437100.2553403,50.0
1733437100.3811007,50.1
1733437100.5061822,50.1
1733437100.6308756,50.1
1733437100.755363,50.2
1733437100.8815296,50.2
1733437101.0169303,50.2
1733437101.131512,50.1
1733437101.2561543,50.1
1733437101.3806307,50.1
1733437101.5049338,50.1
1733437101.6313076,50.0
1733437101.7578967,50.0
1733437101.8813045,50.0
1733437102.0129154,50.0
1733437102.1316738,50.1
1733437102.2554872,50.1
1733437102.3814547,50.1
1733437102.5060432,50.1
1733437102.6305158,50.1
1733437102.7549622,50.1
1733437102.8808656,50.1
1733437103.0128791,50.1
1733437103.1307476,50.1
1733437103.2564898,50.1
1733437103.3811264,50.0
1733437103.5049284,50.0
1733437103.6314552,50.0
1733437103.7565243,50.1
1733437103.8807003,50.1
1733437104.016199,50.1
1733437104.1310213,50.1
1733437104.2555563,50.1
1733437104.3810513,50.1
1733437104.5051017,50.1
1733437104.6311584,50.1
1733437104.75496,50.1
1733437104.8807268,50.0
1733437105.0148363,50.0
1733437105.131318,50.0
1733437105.261608,50.0
1733437105.3806784,50.0
1733437105.5045493,50.0
1733437105.632903,50.0
1733437105.7557077,50.0
1733437105.8804395,50.0
1733437106.013106,50.0
1733437106.130786,50.0
1733437106.2654908,50.1
1733437106.3808942,50.1
1733437106.5046074,50.1
1733437106.6314719,50.1
1733437106.7540202,50.1
1733437106.8805847,50.0
1733437107.012106,50.1
1733437107.131145,50.0
1733437107.26021,50.0
1733437107.3806047,50.0
1733437107.5040796,50.0
1733437107.6312542,50.0
1733437107.7542882,50.0
1733437107.8809571,50.0
1733437108.0123692,50.0
1733437108.131378,50.1
1733437108.2565582,50.1
1733437108.380643,50.1
1733437108.505598,50.1
1733437108.630853,50.1
1733437108.7558389,50.1
1733437108.8792734,50.1
1733437109.0155663,50.0
1733437109.1310992,50.0
1733437109.2551389,49.9
1733437109.3806376,49.9
1733437109.5048997,49.8
1733437109.6317341,49.8
1733437109.754801,49.8
1733437109.8805406,49.8
1733437110.0124738,49.8
1733437110.130671,49.9
1733437110.2555053,49.8
1733437110.380434,49.9
1733437110.5048108,49.9
1733437110.6308744,49.9
1733437110.7546153,49.9
1733437110.881488,49.9
1733437111.0142155,49.8
1733437111.12943,49.8
1733437111.2558227,49.8
1733437111.3795447,49.7
1733437111.5054865,49.7
1733437111.6324615,49.7
1733437111.7560043,49.7
1733437111.8866868,49.7
1733437112.0125084,49.7
1733437112.1296427,49.7
1733437112.2558665,49.7
1733437112.3805504,49.7
1733437112.504464,49.7
1733437112.634929,49.7
1733437112.7545424,49.7
1733437112.8799293,49.6
1733437113.0134335,49.7
1733437113.131039,49.6
1733437113.2544615,49.6
1733437113.3805215,49.6
1733437113.503777,49.6
1733437113.6312034,49.6
1733437113.7544763,49.6
1733437113.8797865,49.6
1733437114.0231636,49.6
1733437114.1303408,49.7
1733437114.2542868,49.6
1733437114.3800974,49.6
1733437114.5047107,49.6
1733437114.6293807,49.6
1733437114.7566602,49.6
1733437114.879083,49.5
1733437115.0137153,49.5
1733437115.1297739,49.5
1733437115.2551816,49.5
1733437115.380129,49.4
1733437115.5053186,49.5
1733437115.6300948,49.5
1733437115.7584052,49.5
1733437115.8790195,49.4
1733437116.0143292,49.5
1733437116.1307833,49.5
1733437116.25623,49.5
1733437116.3802662,49.4
1733437116.5044527,49.4
1733437116.6304786,49.4
1733437116.7546077,49.4
1733437116.8805933,49.4
1733437117.0122526,49.3
1733437117.1312222,49.3
1733437117.2575426,49.3
1733437117.3818133,49.3
1733437117.5043495,49.2
1733437117.6307778,49.3
1733437117.7541978,49.3
1733437117.880379,49.3
1733437118.012032,49.3
1733437118.130971,49.3
1733437118.2584434,49.3
1733437118.380307,49.3
1733437118.5117605,49.3
1733437118.6305838,49.3
1733437118.7553458,49.2
1733437118.8817062,49.2
1733437119.0123637,49.1
1733437119.1293926,49.1
1733437119.259537,49.1
1733437119.3816237,49.1
1733437119.5053198,49.1
1733437119.6287746,49.1
1733437119.7557049,49.1
1733437119.8811553,49.1
1733437120.0144618,49.1
1733437120.1307912,49.1
1733437120.2541466,49.1
1733437120.3811042,49.0
1733437120.5033154,49.0
1733437120.62941,49.0
1733437120.7552497,48.9
1733437120.88038,48.9
1733437121.014103,48.9
1733437121.1300247,48.9
1733437121.253581,48.8
1733437121.3796678,48.8
1733437121.5056484,48.8
1733437121.6303227,48.8
1733437121.7544668,48.8
1733437121.882204,48.8
1733437122.0118897,48.8
1733437122.1309052,48.9
1733437122.2551684,48.8
1733437122.379932,48.8
1733437122.5044625,48.8
1733437122.6299136,48.7
1733437122.754138,48.7
1733437122.8801785,48.6
1733437123.0119805,48.5
1733437123.129526,48.5
1733437123.2543285,48.4
1733437123.3788145,48.4
1733437123.5044768,48.4
1733437123.6293554,48.4
1733437123.7551546,48.5
1733437123.8786135,48.6
1733437124.0137088,48.6
1733437124.1291358,48.7
1733437124.254415,48.7
1733437124.3797002,48.6
1733437124.5042682,48.6
1733437124.6304843,48.5
1733437124.7551384,48.4
1733437124.879439,48.3
1733437125.011775,48.2
1733437125.1303484,48.1
1733437125.253545,48.0
1733437125.3800511,48.0
1733437125.5033686,47.9
1733437125.629979,47.9
1733437125.7539642,47.9
1733437125.879663,47.9
1733437126.0116339,47.9
1733437126.1304545,48.0
1733437126.2572484,48.0
1733437126.3795207,48.1
1733437126.505427,48.1
1733437126.6284955,48.1
1733437126.7543876,48.1
1733437126.8785298,48.0
1733437127.0116713,48.0
1733437127.1298187,48.0
1733437127.2588894,47.9
1733437127.3796504,47.9
1733437127.5030048,47.8
1733437127.630602,47.8
1733437127.7546914,47.8
1733437127.8796756,47.8
1733437128.0122445,47.7
1733437128.1275887,47.7
1733437128.2566733,47.8
1733437128.3796177,47.7
1733437128.5037591,47.7
1733437128.629195,47.7
1733437128.7545598,47.7
1733437128.8790333,47.7
1733437129.013436,47.7
1733437129.1300693,47.7
1733437129.2541494,47.7
1733437129.3785512,47.7
1733437129.5051203,47.7
1733437129.6285775,47.7
1733437129.753505,47.7
1733437129.8765106,47.7
1733437130.012492,47.7
1733437130.1283581,47.7
1733437130.2534769,47.6
1733437130.379446,47.6
1733437130.503396,47.5
1733437130.6280117,47.4
1733437130.7553198,47.4
1733437130.8790653,47.4
1733437131.0112138,47.3
1733437131.128099,47.4
1733437131.2536223,47.3
1733437131.3794475,47.3
1733437131.5039806,47.4
1733437131.627621,47.4
1733437131.7537878,47.4
1733437131.8793795,47.3
1733437132.011257,47.4
1733437132.128028,47.3
1733437132.2531126,47.3
1733437132.3787594,47.3
1733437132.504536,47.2
1733437132.6288373,47.2
1733437132.7548683,47.1
1733437132.8818038,47.1
1733437133.0115886,47.0
1733437133.1268477,47.0
1733437133.2531323,46.9
1733437133.3783698,46.9
1733437133.5038166,46.9
1733437133.6284661,46.9
1733437133.7531254,46.9
1733437133.8828936,47.0
1733437134.0114841,47.0
1733437134.1308463,47.0
1733437134.2532506,47.0
1733437134.3781512,47.0
1733437134.5104246,47.0
1733437134.6312385,46.9
1733437134.756364,46.8
1733437134.87881,46.8
1733437135.0131447,46.7
1733437135.1284473,46.7
1733437135.2533305,46.7
1733437135.3779714,46.7
1733437135.5029757,46.7
1733437135.626535,46.7
1733437135.7528503,46.7
1733437135.8766809,46.8
1733437136.0112064,46.8
1733437136.127177,46.8
1733437136.2533107,46.8
1733437136.378013,46.7
1733437136.5066695,46.7
1733437136.6280448,46.6
1733437136.753153,46.5
1733437136.8789673,46.5
1733437137.0111434,46.5
1733437137.1278126,46.4
1733437137.2530637,46.4
1733437137.377504,46.4
1733437137.5040448,46.5
1733437137.6280026,46.5
1733437137.7533505,46.5
1733437137.8786805,46.5
1733437138.014048,46.5
1733437138.1278536,46.5
1733437138.252667,46.5
1733437138.3789754,46.4
1733437138.5035985,46.4
1733437138.6282308,46.3
1733437138.7530808,46.2
1733437138.8776793,46.2
1733437139.0128305,46.1
1733437139.1278238,46.1
1733437139.2535627,46.0
1733437139.3778176,46.0
1733437139.5029252,46.1
1733437139.6285858,46.1
1733437139.7521737,46.1
1733437139.878305,46.1
1733437140.012773,46.2
1733437140.1278036,46.2
1733437140.253972,46.1
1733437140.3764737,46.1
1733437140.5027816,46.1
1733437140.627811,46.0
1733437140.75284,45.9
1733437140.8775406,45.8
1733437141.0116448,45.7
1733437141.1267347,45.7
1733437141.2535477,45.6
1733437141.3769214,45.5
1733437141.503116,45.5
1733437141.6277387,45.5
1733437141.7528927,45.5
1733437141.8773375,45.5
1733437142.0112736,45.5
1733437142.1283152,45.5
1733437142.2526875,45.6
1733437142.3774743,45.6
1733437142.5039885,45.6
1733437142.6271648,45.5
1733437142.7525997,45.4
1733437142.879215,45.4
1733437143.0125637,45.2
1733437143.1277127,45.2
1733437143.2571828,45.1
1733437143.3776715,45.0
1733437143.5039568,45.0
1733437143.6278825,45.0
1733437143.754087,45.0
1733437143.8812735,45.0
1733437144.0129218,45.0
1733437144.127346,45.0
1733437144.2546468,45.0
1733437144.3764205,45.0
1733437144.5035167,45.0
1733437144.6273644,44.9
1733437144.7563007,44.8
1733437144.8806162,44.8
1733437145.0103717,44.7
1733437145.1272194,44.7
1733437145.253459,44.6
1733437145.3771553,44.6
1733437145.5049546,44.5
1733437145.6273487,44.5
1733437145.7530944,44.5
1733437145.876903,44.5
1733437146.0126514,44.5
1733437146.130634,44.5
1733437146.2523866,44.5
1733437146.3793237,44.5
1733437146.5066667,44.5
1733437146.6272094,44.4
1733437146.7606878,44.4
1733437146.8773048,44.3
1733437147.0132136,44.2
1733437147.1258755,44.1
1733437147.254637,44.0
1733437147.3775964,44.0
1733437147.5045333,43.9
1733437147.6274097,43.9
1733437147.753219,43.9
1733437147.877255,44.0
1733437148.010309,44.0
1733437148.128941,44.0
1733437148.2520607,44.0
1733437148.376929,44.0
1733437148.5046797,44.0
1733437148.6269445,43.9
1733437148.75383,43.9
1733437148.8773916,43.8
1733437149.0135434,43.7
1733437149.1262658,43.6
1733437149.253088,43.5
1733437149.3768733,43.5
1733437149.502,43.5
1733437149.6260953,43.5
1733437149.7530122,43.4
1733437149.8767428,43.5
1733437150.0106566,43.5
1733437150.1260648,43.5
1733437150.2527978,43.4
1733437150.3767138,43.4
1733437150.5022023,43.4
1733437150.6283462,43.4
1733437150.7521617,43.4
1733437150.876239,43.4
1733437151.0109107,43.3
1733437151.1267805,43.2
1733437151.2524784,43.1
1733437151.377139,43.1
1733437151.5015218,43.0
1733437151.628727,42.9
1733437151.7517314,42.9
1733437151.8766642,42.9
1733437152.0102773,42.9
1733437152.1313899,42.9
1733437152.2522526,42.9
1733437152.3769112,42.9
1733437152.5021834,42.9
1733437152.6278405,42.9
1733437152.7547414,42.9
1733437152.8773258,42.8
1733437153.0119328,42.7
1733437153.1369212,42.7
1733437153.2520812,42.6
1733437153.3794296,42.6
1733437153.5046597,42.6
1733437153.628099,42.5
1733437153.7573786,42.5
1733437153.8771694,42.5
1733437154.0122457,42.5
1733437154.1264927,42.5
1733437154.2522383,42.5
1733437154.3759475,42.5
1733437154.5023737,42.5
1733437154.6277702,42.5
1733437154.753628,42.4
1733437154.8772078,42.3
1733437155.0125802,42.3
1733437155.127246,42.2
1733437155.2522702,42.2
1733437155.3773937,42.2
1733437155.5015597,42.1
1733437155.6261735,42.1
1733437155.755608,42.1
1733437155.8782256,42.1
1733437156.0102434,42.1
1733437156.1268716,42.0
1733437156.2543583,42.0
1733437156.376798,42.0
1733437156.50215,42.0
1733437156.6265464,42.0
1733437156.755217,42.0
1733437156.877627,42.0
1733437157.011858,42.0
1733437157.125782,41.9
1733437157.253181,41.8
1733437157.375443,41.8
1733437157.502586,41.7
1733437157.6269937,41.7
1733437157.757781,41.6
1733437157.8785162,41.6
1733437158.0121663,41.6
1733437158.126147,41.6
1733437158.2573717,41.6
1733437158.3764753,41.6
1733437158.50324,41.6
1733437158.626441,41.6
1733437158.7563694,41.5
1733437158.8772023,41.5
1733437159.0121515,41.4
1733437159.1260605,41.4
1733437159.2574584,41.3
1733437159.375485,41.3
1733437159.5030193,41.3
1733437159.6264317,41.3
1733437159.764965,41.3
1733437159.876645,41.3
1733437160.009672,41.3
1733437160.1275463,41.2
1733437160.255654,41.2
1733437160.3754587,41.2
1733437160.5013838,41.1
1733437160.62575,41.1
1733437160.7514718,41.0
1733437160.87647,41.0
1733437161.0093174,40.9
1733437161.1271684,40.9
1733437161.2510204,40.9
1733437161.3772402,40.9
1733437161.5028899,40.9
1733437161.6285322,40.9
1733437161.7529967,40.9
1733437161.8762574,40.9
1733437162.0107749,40.9
1733437162.127348,40.9
1733437162.251309,40.9
1733437162.3752522,40.8
1733437162.503525,40.7
1733437162.6255257,40.7
1733437162.7530386,40.6
1733437162.8762426,40.6
1733437163.0135596,40.6
1733437163.1264331,40.6
1733437163.2518022,40.6
1733437163.3763163,40.6
1733437163.5042458,40.6
1733437163.6265814,40.6
1733437163.7517939,40.6
1733437163.8761072,40.5
1733437164.0095875,40.4
1733437164.126267,40.4
1733437164.25432,40.3
1733437164.3763082,40.2
1733437164.5055535,40.1
1733437164.6271737,40.1
1733437164.759075,40.1
1733437164.87532,40.1
1733437165.0094013,40.1
1733437165.1286793,40.1
1733437165.2514627,40.1
1733437165.3773184,40.1
1733437165.5029964,40.1
1733437165.6271923,40.1
1733437165.75237,40.1
1733437165.8754182,40.0
1733437166.0096288,40.0
1733437166.1272948,39.9
1733437166.251104,39.8
1733437166.3765547,39.7
1733437166.5029638,39.6
1733437166.6267424,39.6
1733437166.753294,39.5
1733437166.8761067,39.5
1733437167.0097964,39.5
1733437167.1272354,39.5
1733437167.2508316,39.5
1733437167.376762,39.5
