timestamp,utc,latitude,longitude,fix_quality,numsats,hdop,orthometric_height
1733436873.0025685,221433.0,48.68482695833333,-123.19206293666667,2,25,0.8,1.418
1733436874.0102224,221434.0,48.68482672333333,-123.19206294166666,2,25,0.8,1.417
1733436875.00982,221435.0,48.68482701333333,-123.19206311833334,2,25,0.8,1.414
1733436876.00956,221436.0,48.68482680666666,-123.19206321166666,2,26,0.8,1.415
1733436877.0098252,221437.0,48.68482692833334,-123.19206317666666,2,26,0.8,1.409
1733436878.0087972,221438.0,48.684826726666664,-123.192063205,2,24,0.8,1.413
1733436879.0093937,221439.0,48.68482672,-123.19206312833333,2,24,0.8,1.415
1733436880.0094051,221440.0,48.68482684333333,-123.192063195,2,24,0.8,1.412
1733436881.0012565,221441.0,48.68482685666667,-123.19206310166666,2,25,0.8,1.419
1733436882.0095046,221442.0,48.684827086666665,-123.19206314333333,2,25,0.8,1.409
1733436883.0036511,221443.0,48.684826935,-123.192063275,2,25,0.8,1.416
1733436884.0082731,221444.0,48.68482704666667,-123.19206324333334,2,24,0.8,1.41
1733436885.014285,221445.0,48.68482693833333,-123.19206335666667,2,24,0.8,1.406
1733436886.009314,221446.0,48.684826963333336,-123.19206330666667,2,24,0.8,1.405
1733436887.0009475,221447.0,48.68482692166667,-123.19206331666666,2,24,0.8,1.392
1733436888.0017555,221448.0,48.684827053333336,-123.19206328166666,2,24,0.8,1.395
1733436889.002539,221449.0,48.68482685833333,-123.19206329333333,2,24,0.8,1.388
1733436890.003771,221450.0,48.68482702,-123.19206321333333,2,25,0.8,1.395
1733436891.0103846,221451.0,48.684827,-123.192063355,2,25,0.8,1.393
1733436892.0092785,221452.0,48.684826855,-123.19206317333334,2,25,0.8,1.388
1733436893.0093215,221453.0,48.684827111666664,-123.192063575,2,25,0.8,1.382
1733436894.0019362,221454.0,48.68482665,-123.19206323166667,2,25,0.8,1.385
1733436895.0026398,221455.0,48.68482707166667,-123.19206372166667,2,25,0.8,1.372
1733436896.0097666,221456.0,48.684826465,-123.19206329333333,2,25,0.8,1.381
1733436897.008384,221457.0,48.684827031666664,-123.192063625,2,25,0.8,1.371
1733436898.0023968,221458.0,48.68482661,-123.192063225,2,25,0.8,1.38
1733436899.010798,221459.0,48.684827015,-123.19206332,2,25,0.8,1.377
1733436900.0097096,221500.0,48.68482684,-123.19206321,2,25,0.8,1.376
1733436901.0021226,221501.0,48.68482702666667,-123.19206315333334,2,25,0.8,1.378
1733436902.0094523,221502.0,48.68482714,-123.19206322,2,24,0.8,1.38
1733436903.0024173,221503.0,48.68482706333333,-123.19206299666666,2,24,0.8,1.387
1733436904.009592,221504.0,48.68482728833333,-123.19206322666666,2,24,0.8,1.383
1733436905.00907,221505.0,48.68482703,-123.19206306666666,2,25,0.8,1.388
1733436906.0026696,221506.0,48.68482710333333,-123.19206312833333,2,25,0.8,1.393
1733436907.0120804,221507.0,48.684827176666666,-123.192063125,2,25,0.8,1.383
1733436908.0096202,221508.0,48.684826918333336,-123.19206295,2,25,0.8,1.391
1733436909.009676,221509.0,48.684827,-123.19206297333334,2,25,0.8,1.392
1733436910.0106287,221510.0,48.68482684833333,-123.19206285833333,2,25,0.8,1.395
1733436911.0047975,221511.0,48.68482697333334,-123.19206316833333,2,25,0.8,1.393
1733436912.0028496,221512.0,48.68482643,-123.19206259333333,2,25,0.8,1.401
1733436913.0027492,221513.0,48.68482696833333,-123.19206308333334,2,25,0.8,1.395
1733436914.00994,221514.0,48.68482645666667,-123.19206262333333,2,25,0.8,1.377
1733436915.0026665,221515.0,48.68482688666667,-123.19206283166666,2,25,0.8,1.386
1733436916.0028496,221516.0,48.68482659833333,-123.19206269666667,2,25,0.8,1.376
1733436917.0029101,221517.0,48.68482677833333,-123.19206277166667,2,24,0.8,1.379
1733436918.0032012,221518.0,48.68482659666667,-123.19206266666667,2,24,0.8,1.382
1733436919.003559,221519.0,48.68482674166667,-123.19206265833333,2,24,0.8,1.375
1733436920.0034065,221520.0,48.68482658166667,-123.192062665,2,26,0.8,1.365
1733436921.0026848,221521.0,48.68482656,-123.19206247166667,2,26,0.8,1.373
1733436922.002602,221522.0,48.68482658166667,-123.192062635,2,26,0.8,1.374
1733436923.0028176,221523.0,48.68482668,-123.192062545,2,26,0.8,1.378
1733436924.002912,221524.0,48.684826601666664,-123.19206234833334,2,26,0.8,1.376
1733436925.004454,221525.0,48.684826621666666,-123.19206255833333,2,26,0.8,1.384
1733436926.2272367,221526.0,48.68482653666667,-123.19206218,2,26,0.8,1.383
1733436927.0051317,221527.0,48.68482649833334,-123.19206226,2,26,0.8,1.382
1733436928.006135,221528.0,48.684826621666666,-123.19206242,2,26,0.8,1.384
1733436929.0026724,221529.0,48.684826621666666,-123.19206231833333,2,26,0.8,1.389
1733436930.0026305,221530.0,48.684826638333334,-123.19206237833333,2,25,0.8,1.38
1733436931.0100636,221531.0,48.68482659833333,-123.192062465,2,25,0.8,1.381
1733436932.003345,221532.0,48.684826548333334,-123.19206227,2,25,0.8,1.382
1733436933.0030205,221533.0,48.68482649333333,-123.19206223,2,25,0.8,1.376
1733436934.0100703,221534.0,48.684826605,-123.19206234333333,2,25,0.8,1.387
1733436935.0027885,221535.0,48.68482644,-123.19206214,2,25,0.8,1.392
1733436936.0052378,221536.0,48.684826441666665,-123.19206229333334,2,26,0.8,1.393
1733436937.0067449,221537.0,48.68482637333334,-123.19206207833334,2,26,0.8,1.402
1733436938.003958,221538.0,48.684826541666666,-123.19206218166667,2,26,0.8,1.401
1733436939.0186312,221539.0,48.68482633333333,-123.19206200166667,2,25,0.8,1.408
1733436940.020513,221540.0,48.684826435,-123.192062175,2,25,0.8,1.41
1733436941.0180337,221541.0,48.68482628833333,-123.192061815,2,25,0.8,1.413
1733436942.0182028,221542.0,48.68482636,-123.192062065,2,26,0.8,1.41
1733436943.0249987,221543.0,48.68482603166667,-123.192061685,2,26,0.8,1.419
1733436944.0254908,221544.0,48.68482613333333,-123.19206192666667,2,26,0.8,1.424
1733436945.0182667,221545.0,48.684825966666665,-123.19206173166667,2,26,0.8,1.413
1733436946.019227,221546.0,48.684825923333335,-123.19206171666667,2,26,0.8,1.43
1733436947.0251832,221547.0,48.684825958333334,-123.19206172333334,2,26,0.8,1.435
1733436948.0199277,221548.0,48.684825896666666,-123.19206166166667,2,25,0.8,1.444
1733436949.0175416,221549.0,48.684825921666665,-123.19206175666666,2,25,0.8,1.44
1733436950.025358,221550.0,48.684825955,-123.19206173333333,2,25,0.8,1.432
1733436951.0254352,221551.0,48.68482605,-123.19206185666667,2,25,0.8,1.435
1733436952.0180633,221552.0,48.684826101666665,-123.19206177666666,2,25,0.8,1.443
1733436953.0198305,221553.0,48.684826055,-123.19206164666667,2,25,0.8,1.439
1733436954.0186837,221554.0,48.68482610833333,-123.19206172,2,26,0.8,1.444
1733436955.0185466,221555.0,48.684826185,-123.19206166666666,2,26,0.8,1.431
1733436956.0248141,221556.0,48.68482603166667,-123.19206137,2,26,0.8,1.436
1733436957.0191827,221557.0,48.68482621,-123.192061735,2,25,0.8,1.436
1733436958.017393,221558.0,48.68482591666667,-123.19206125166667,2,25,0.8,1.439
1733436959.025459,221559.0,48.684826045,-123.19206170666666,2,25,0.8,1.435
1733436960.0253015,221600.0,48.68482607666667,-123.19206163166666,2,24,0.8,1.434
1733436961.017931,221601.0,48.684826046666664,-123.19206164666667,2,24,0.8,1.435
1733436962.0258245,221602.0,48.684826226666665,-123.19206171833333,2,24,0.8,1.433
1733436963.0244617,221603.0,48.68482642833333,-123.19206166,2,26,0.8,1.436
1733436964.0276346,221604.0,48.68482615333333,-123.19206132333333,2,26,0.8,1.444
1733436965.0192013,221605.0,48.684826535,-123.19206163833333,2,26,0.8,1.43
1733436966.019374,221606.0,48.684826226666665,-123.19206149833333,2,24,0.8,1.431
1733436967.0177991,221607.0,48.68482642833333,-123.19206184,2,24,0.8,1.424
1733436968.0190384,221608.0,48.684826046666664,-123.1920619,2,24,0.8,1.427
1733436969.0188112,221609.0,48.68482633833333,-123.19206216333333,2,26,0.8,1.422
1733436970.0254836,221610.0,48.684825806666666,-123.19206181833333,2,26,0.8,1.413
1733436971.0274644,221611.0,48.684826091666665,-123.19206202666666,2,26,0.8,1.409
1733436972.0195513,221612.0,48.684825741666664,-123.19206204333334,2,26,0.8,1.417
1733436973.018146,221613.0,48.684825975,-123.19206196166667,2,26,0.8,1.4
1733436974.0194032,221614.0,48.68482565,-123.19206215,2,26,0.8,1.418
1733436975.0200994,221615.0,48.68482590333333,-123.192061945,2,26,0.8,1.402
1733436976.0264,221616.0,48.68482572166667,-123.1920619,2,26,0.8,1.403
1733436977.0181718,221617.0,48.684825745,-123.19206184333333,2,26,0.8,1.397
1733436978.0145075,221618.0,48.684825796666665,-123.19206208166666,2,26,0.8,1.389
1733436979.0154796,221619.0,48.684825681666666,-123.19206192166666,2,26,0.8,1.403
1733436980.015908,221620.0,48.684825886666665,-123.19206226333333,2,26,0.8,1.404
1733436981.0256076,221621.0,48.68482549,-123.19206212166667,2,26,0.8,1.414
1733436982.0138292,221622.0,48.684825806666666,-123.19206239833333,2,25,0.8,1.403
1733436983.021381,221623.0,48.68482564666667,-123.19206238166667,2,25,0.8,1.396
1733436984.0131652,221624.0,48.68482582833333,-123.19206257333333,2,26,0.8,1.396
1733436985.0131276,221625.0,48.68482568666667,-123.19206251333334,2,26,0.8,1.397
1733436986.0224943,221626.0,48.68482579166667,-123.19206260333333,2,26,0.8,1.397
1733436987.0260265,221627.0,48.684825821666664,-123.19206274,2,26,0.8,1.384
1733436988.0209413,221628.0,48.684825833333335,-123.192062655,2,26,0.8,1.393
1733436989.0149634,221629.0,48.68482588333333,-123.19206286,2,26,0.8,1.387
1733436990.0118115,221630.0,48.68482576833333,-123.19206270666666,2,26,0.8,1.391
1733436991.0194333,221631.0,48.68482596,-123.19206302,2,26,0.8,1.373
1733436992.0145876,221632.0,48.684825695,-123.19206284,2,26,0.8,1.371
1733436993.0118444,221633.0,48.68482599833333,-123.19206315166667,2,25,0.8,1.361
1733436994.0190814,221634.0,48.68482581166667,-123.19206281666666,2,24,0.8,1.36
1733436995.0126238,221635.0,48.68482587333333,-123.19206312833333,2,24,0.8,1.349
1733436996.0113091,221636.0,48.68482583833333,-123.19206297333334,2,25,0.8,1.352
1733436997.0113518,221637.0,48.684825785,-123.19206298166667,2,25,0.8,1.365
1733436998.022797,221638.0,48.68482609833333,-123.19206328666667,2,25,0.8,1.349
1733436999.0174618,221639.0,48.68482560333333,-123.19206282333333,2,26,0.8,1.352
1733437000.0199933,221640.0,48.68482607333333,-123.19206330166666,2,26,0.8,1.335
1733437001.022463,221641.0,48.68482562,-123.19206278666667,2,26,0.8,1.334
1733437002.01803,221642.0,48.68482613333333,-123.192063155,2,25,0.8,1.325
1733437003.0204437,221643.0,48.68482589166667,-123.19206286666666,2,25,0.8,1.327
1733437004.010873,221644.0,48.68482598666667,-123.19206318666667,2,25,0.8,1.321
1733437005.0099258,221645.0,48.68482587333333,-123.192063135,2,25,0.8,1.327
1733437006.017098,221646.0,48.68482589333333,-123.19206322333334,2,25,0.8,1.33
1733437007.019403,221647.0,48.68482581666667,-123.19206321166666,2,25,0.8,1.326
1733437008.0121949,221648.0,48.684825855,-123.19206328833333,2,26,0.8,1.329
1733437009.0094419,221649.0,48.684825956666664,-123.19206313833334,2,26,0.8,1.331
1733437010.016498,221650.0,48.684826021666666,-123.19206322166667,2,26,0.8,1.328
1733437011.0217388,221651.0,48.68482613,-123.19206339833333,2,25,0.8,1.316
1733437012.0185266,221652.0,48.684825823333334,-123.192063075,2,25,0.8,1.326
1733437013.0169127,221653.0,48.684826308333335,-123.19206347,2,25,0.8,1.317
1733437014.0114043,221654.0,48.684825823333334,-123.19206302166667,2,25,0.8,1.322
1733437015.0126982,221655.0,48.684826251666664,-123.192063425,2,25,0.8,1.323
1733437016.0104666,221656.0,48.68482585666667,-123.19206334833333,2,25,0.8,1.316
1733437017.0175955,221657.0,48.684825875,-123.19206339666667,2,26,0.8,1.318
1733437018.0104914,221658.0,48.68482568833333,-123.19206334833333,2,26,0.8,1.317
1733437019.0101695,221659.0,48.684825778333334,-123.19206331666666,2,26,0.8,1.316
1733437020.0096474,221700.0,48.68482589833334,-123.19206329,2,26,0.8,1.325
1733437021.0101864,221701.0,48.684826015,-123.19206347833334,2,26,0.8,1.321
1733437022.0096107,221702.0,48.684825743333334,-123.19206315666666,2,26,0.8,1.312
1733437023.009185,221703.0,48.68482599666667,-123.19206350666667,2,27,0.8,1.327
1733437024.0159943,221704.0,48.68482584,-123.19206319666667,2,27,0.8,1.316
1733437025.0090466,221705.0,48.68482617666667,-123.19206352166667,2,27,0.8,1.32
1733437026.0085604,221706.0,48.68482592833333,-123.19206325666667,2,26,0.8,1.33
1733437027.0155935,221707.0,48.684826235,-123.19206372333333,2,26,0.8,1.336
1733437028.015826,221708.0,48.684825956666664,-123.19206342666666,2,26,0.8,1.337
1733437029.016553,221709.0,48.68482606,-123.19206375833333,2,26,0.8,1.336
1733437030.0082188,221710.0,48.68482583833333,-123.19206343666667,2,26,0.8,1.334
1733437031.0082822,221711.0,48.68482599833333,-123.19206372166667,2,26,0.8,1.332
1733437032.0076485,221712.0,48.68482596,-123.19206357666667,2,27,0.8,1.329
1733437033.008486,221713.0,48.684826306666665,-123.192064085,2,27,0.8,1.334
1733437034.0294132,221714.0,48.68482575833333,-123.192063435,2,27,0.8,1.331
1733437035.0152864,221715.0,48.68482624,-123.19206411666667,2,26,0.8,1.331
1733437036.0146263,221716.0,48.68482582666667,-123.19206366166667,2,26,0.8,1.316
1733437037.0147133,221717.0,48.68482577166667,-123.19206404833334,2,26,0.8,1.321
1733437038.0078778,221718.0,48.68482607333333,-123.192064035,2,27,0.8,1.312
1733437039.0086687,221719.0,48.6848257,-123.19206386333333,2,27,0.8,1.32
1733437040.0084913,221720.0,48.684825976666666,-123.19206407333333,2,27,0.8,1.329
1733437041.0080035,221721.0,48.68482573666667,-123.19206411,2,27,0.8,1.322
1733437042.0078487,221722.0,48.68482558833333,-123.19206413666667,2,27,0.8,1.326
1733437043.0074708,221723.0,48.684825423333336,-123.19206441833333,2,27,0.8,1.322
1733437044.0072389,221724.0,48.684825233333335,-123.19206438,2,27,0.8,1.297
1733437045.0073347,221725.0,48.68482515,-123.19206434666667,2,27,0.8,1.296
1733437046.0081942,221726.0,48.684825405,-123.19206464833333,2,27,0.8,1.299
1733437047.0083117,221727.0,48.68482519,-123.19206434833333,2,27,0.8,1.308
1733437048.007318,221728.0,48.68482545333333,-123.19206478166667,2,27,0.8,1.3
1733437049.0143163,221729.0,48.684825195,-123.19206443833333,2,27,0.8,1.3
1733437050.008154,221730.0,48.68482550666667,-123.19206491333334,2,27,0.8,1.308
1733437051.0068424,221731.0,48.684825063333335,-123.19206438833334,2,27,0.8,1.306
1733437052.0076478,221732.0,48.68482526333333,-123.192064905,2,27,0.8,1.296
