Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-08-15 12:11:56.156,-2.3,1.5,27,0.0,0.0,0.0,0.0,0.0,0.000,-0.3,-3.1,3.2,-1.000,-1.004,0.000,974.6,00:14:05,121.1,0,--.--,347,--.--,57,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.29,8104,--.--,48,--.--,--:--:--,0,--.--,12:11:56,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170654,-122.3602905,10TET 48071 73938,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1838.6,1436.1,1.6,-0.7,1.8,0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.55,56.35,--.--,0,0,0.6,0.6,0.6,0,2,0,--.--,--.--,--.--
2022-08-15 12:11:57.154,2.4,-2.3,37,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-2.5,3.8,-0.830,-0.694,0.000,974.6,00:14:06,121.0,0,--.--,347,--.--,31,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,4.60,8106,--.--,48,--.--,--:--:--,0,--.--,12:11:57,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170845,-122.3602294,10TET 48076 73940,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1838.7,1435.4,1.0,-1.4,0.9,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.55,56.37,--.--,0,0,0.3,0.7,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:11:58.153,5.9,-4.0,30,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-2.4,3.9,-0.800,-0.652,0.000,974.6,00:14:07,120.1,0,--.--,345,--.--,29,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,12.20,8109,--.--,48,--.--,--:--:--,0,--.--,12:11:58,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170806,-122.3602294,10TET 48076 73940,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1836.7,1439.5,0.9,-1.2,1.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.55,56.37,--.--,0,0,0.3,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:11:59.154,3.0,-3.6,27,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-2.9,3.5,-0.930,-0.883,0.000,981.7,00:14:08,119.4,0,--.--,343,--.--,42,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.84,8112,--.--,47,--.--,--:--:--,0,--.--,12:11:59,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170806,-122.3602294,10TET 48076 73940,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1834.6,1444.3,1.4,-0.3,1.7,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.55,56.37,--.--,0,0,0.3,0.4,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:00.170,-4.9,1.8,26,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-3.3,3.1,-1.060,-1.147,0.000,981.7,00:14:09,118.7,0,--.--,341,--.--,59,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,8.69,8114,--.--,47,--.--,--:--:--,0,--.--,12:12:00,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170845,-122.3602294,10TET 48076 73940,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1833.0,1447.0,1.8,0.1,1.4,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,56.37,--.--,0,0,0.4,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:01.168,-10.1,11.0,27,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-3.3,3.0,-1.080,-1.201,0.000,988.3,00:14:10,117.6,0,--.--,340,--.--,69,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,12.88,8117,--.--,47,--.--,--:--:--,0,--.--,12:12:01,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170845,-122.3602294,10TET 48076 73940,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1831.7,1447.9,1.9,0.3,0.9,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,56.37,--.--,0,0,0.8,0.5,0.6,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:02.170,-0.3,5.5,30,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-3.0,3.3,-0.970,-0.966,0.000,988.3,00:14:11,117.2,0,--.--,340,--.--,43,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,13.71,8120,--.--,47,--.--,--:--:--,0,--.--,12:12:02,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170845,-122.3602294,10TET 48076 73940,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1830.8,1448.5,1.5,0.2,1.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,56.37,--.--,0,0,0.4,0.5,0.5,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:03.171,6.7,-6.3,27,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-2.6,3.7,-0.850,-0.741,0.000,988.3,00:14:12,116.3,0,--.--,339,--.--,31,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,16.74,8123,--.--,47,--.--,--:--:--,0,--.--,12:12:03,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3602066,10TET 48077 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1829.2,1450.4,1.1,0.4,0.8,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,56.35,--.--,0,0,1.0,0.8,0.9,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:04.168,4.6,-8.2,28,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-3.1,3.3,-0.990,-1.025,0.000,995.1,00:14:13,115.0,0,--.--,338,--.--,50,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.15,8126,--.--,47,--.--,--:--:--,0,--.--,12:12:04,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3602142,10TET 48077 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.0,1452.5,1.6,1.0,0.9,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,56.34,--.--,0,0,0.3,0.3,0.2,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:05.171,-3.0,1.4,32,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-3.2,3.1,-1.050,-1.140,0.000,995.1,00:14:14,113.9,0,--.--,337,--.--,62,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,8.04,8128,--.--,47,--.--,--:--:--,0,--.--,12:12:05,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3602142,10TET 48077 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1825.7,1452.6,1.8,1.2,0.5,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,56.34,--.--,0,0,0.5,0.4,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:06.168,-1.4,4.2,33,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-3.1,3.2,-1.030,-1.105,0.000,995.1,00:14:15,113.4,0,--.--,337,--.--,59,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,6.51,8130,--.--,47,--.--,--:--:--,0,--.--,12:12:06,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3602142,10TET 48077 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1825.3,1452.3,1.7,0.7,0.2,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.59,56.34,--.--,0,0,0.4,0.4,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:07.168,6.7,-5.3,32,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-2.6,3.7,-0.860,-0.762,0.000,995.1,00:14:16,113.3,0,--.--,337,--.--,37,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,5.23,8132,--.--,47,--.--,--:--:--,0,--.--,12:12:07,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170997,-122.3602066,10TET 48077 73942,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1825.0,1452.8,1.1,0.2,-0.1,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.59,56.34,--.--,0,0,0.2,0.3,0.2,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:08.167,3.6,-2.4,30,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-2.4,3.9,-0.810,-0.795,0.000,995.1,00:14:17,113.2,0,--.--,337,--.--,47,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.12,8133,--.--,47,--.--,--:--:--,0,--.--,12:12:08,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3602142,10TET 48077 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1825.1,1452.2,0.9,0.3,-0.5,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.59,56.30,--.--,0,0,0.3,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:09.184,-3.6,5.9,32,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-2.8,3.5,-0.910,-1.011,0.000,995.1,00:14:18,113.4,0,--.--,338,--.--,61,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,2.03,8134,--.--,47,--.--,--:--:--,0,--.--,12:12:09,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170921,-122.3602218,10TET 48076 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1825.8,1451.3,1.3,-0.4,-0.6,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.59,56.30,--.--,0,0,0.3,0.3,0.1,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:10.169,-4.6,6.7,36,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-2.8,3.5,-0.920,-0.920,0.000,995.1,00:14:19,114.1,0,--.--,339,--.--,43,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,1.07,8135,--.--,47,--.--,--:--:--,0,--.--,12:12:10,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3602066,10TET 48077 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.0,1450.0,1.3,-0.8,-1.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.59,56.30,--.--,0,0,0.3,0.2,0.2,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:11.170,2.8,-0.5,40,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-2.3,4.0,-0.780,-0.657,0.000,995.1,00:14:20,114.6,0,--.--,338,--.--,35,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,2.74,8136,--.--,47,--.--,--:--:--,0,--.--,12:12:11,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3601913,10TET 48078 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.0,1451.3,0.8,-0.8,-0.6,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.61,56.28,--.--,0,0,0.3,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:12.178,4.3,-5.3,38,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-2.2,4.2,-0.720,-0.536,0.000,995.1,00:14:21,115.5,0,--.--,337,--.--,33,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,9.90,8138,--.--,47,--.--,--:--:--,0,--.--,12:12:12,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3601913,10TET 48078 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.1,1453.5,0.7,-0.8,-0.4,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.61,56.28,--.--,0,0,1.1,0.6,0.6,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:13.168,2.1,-3.5,37,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-2.6,3.7,-0.840,-0.811,0.000,995.1,00:14:22,115.8,0,--.--,336,--.--,44,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.36,8139,--.--,47,--.--,--:--:--,0,--.--,12:12:13,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3601913,10TET 48078 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1826.8,1455.1,1.1,-0.5,-0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.61,56.28,--.--,0,0,0.3,0.2,0.2,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:14.169,-3.5,-1.6,35,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-2.8,3.6,-0.900,-0.923,0.000,995.1,00:14:23,116.2,0,--.--,336,--.--,48,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.85,8142,--.--,47,--.--,--:--:--,0,--.--,12:12:14,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170959,-122.3601913,10TET 48078 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1826.6,1456.1,1.3,-0.6,0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.61,56.30,--.--,0,0,0.4,0.4,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:15.168,-1.2,1.1,37,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-2.7,3.6,-0.890,-0.891,0.000,995.1,00:14:24,116.1,0,--.--,337,--.--,49,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.29,8144,--.--,47,--.--,--:--:--,0,--.--,12:12:15,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170921,-122.3602218,10TET 48076 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.5,1454.1,1.2,-0.2,-0.4,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.63,56.30,--.--,0,0,0.2,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:16.169,3.5,-1.7,37,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-2.5,3.9,-0.810,-0.767,0.000,995.1,00:14:25,115.0,0,--.--,338,--.--,35,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,5.56,8144,--.--,47,--.--,--:--:--,0,--.--,12:12:16,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170921,-122.3602218,10TET 48076 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.1,1452.2,1.0,0.3,-0.3,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.63,56.30,--.--,0,0,0.2,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:17.169,2.7,-2.3,36,0.0,0.0,0.0,0.0,0.0,0.000,-0.2,-2.5,3.8,-0.820,-0.754,0.000,995.1,00:14:26,114.4,0,--.--,338,--.--,41,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.76,8147,--.--,47,--.--,--:--:--,0,--.--,12:12:17,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170921,-122.3602218,10TET 48076 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.0,1450.8,1.0,0.1,-0.7,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.63,56.30,--.--,0,0,0.3,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 12:12:18.183,-2.8,-1.7,36,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-2.7,3.6,-0.870,-0.883,0.000,995.1,00:14:27,114.2,0,--.--,339,--.--,45,0000:00:00,0,0,0,10,30,0,2,--.--,0,0,0,--.--,7.56,8149,--.--,47,--.--,--:--:--,0,--.--,12:12:18,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6170921,-122.3602218,10TET 48076 73941,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1827.1,1449.8,1.2,-0.1,-0.7,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.64,56.35,--.--,0,0,0.3,0.3,0.2,0,2,0,--.--,--.--,--.--
