"X","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","HavDIS","EucDIS"
1153,"8/15/2022","10:15:13","00:19:13",-1.8,306,91,47.6194496,-122.3635406,10,55.85,19.2166666666667,0.423014065129185,0.422337955925342
1154,"8/15/2022","10:15:14","00:19:14",-2,307,91,47.6194458,-122.3635177,10,55.85,19.2333333333333,1.76960678156289,1.77187968681627
1155,"8/15/2022","10:15:15","00:19:15",-1.6,307,91,47.6194458,-122.3635101,10,55.85,19.25,0.570266717111031,0.571098653659235
1156,"8/15/2022","10:15:16","00:19:16",-1.9,306,91,47.6194458,-122.3635101,10,55.85,19.2666666666667,0,0
1157,"8/15/2022","10:15:17","00:19:17",-2.2,307,91,47.6194534,-122.3635177,10,55.85,19.2833333333333,1.02027823526818,1.01962298072914
1158,"8/15/2022","10:15:18","00:19:18",-1.8,307,91,47.6194534,-122.3635025,10,55.85,19.3,1.14053327033891,1.14219714410258
1159,"8/15/2022","10:15:19","00:19:19",-1.7,306,91,47.619461,-122.3635101,10,55.85,19.3166666666667,1.02027819058911,1.01962293698106
1160,"8/15/2022","10:15:20","00:19:20",-2.1,306,91,47.6194686,-122.3635101,10,55.85,19.3333333333333,0.846028129550254,0.844675916453965
1161,"8/15/2022","10:15:21","00:19:21",-1.8,307,91,47.619461,-122.3634948,10,55.85,19.35,1.42609658371762,1.42664417190521
1162,"8/15/2022","10:15:22","00:19:22",-1.8,311,91,47.6194686,-122.3635025,10,55.85,19.3666666666667,1.0244909896501,1.02385071870155
1163,"8/15/2022","10:15:23","00:19:23",-2.1,306,91,47.6194725,-122.3635025,10,55.85,19.3833333333333,0.434146014677397,0.43345211613313
1164,"8/15/2022","10:15:24","00:19:24",-1.6,303,91,47.6194801,-122.3635025,10,55.85,19.4,0.846028129550254,0.84467591807499
1165,"8/15/2022","10:15:25","00:19:25",-1.5,301,91,47.6194839,-122.3635025,10,55.85,19.4166666666667,0.423014065129185,0.422337958574238
1166,"8/15/2022","10:15:26","00:19:26",-1.8,303,91,47.6194992,-122.3635177,10,55.89,19.4333333333333,2.04979616519806,2.04846211217894
1167,"8/15/2022","10:15:27","00:19:27",-1.8,306,91,47.6194953,-122.3635101,10,55.89,19.45,0.716719087686555,0.716961484513463
1168,"8/15/2022","10:15:28","00:19:28",-1.6,302,91,47.619503,-122.3635025,10,55.89,19.4666666666667,1.02952749819957,1.02884871131543
1169,"8/15/2022","10:15:29","00:19:29",-1.8,304,91,47.6194992,-122.3634948,10,55.89,19.4833333333333,0.716071663758795,0.716353110245538
1170,"8/15/2022","10:15:30","00:19:30",-1.5,305,91,47.619503,-122.3634948,10,55.89,19.5,0.423014065129185,0.42233796172158
1171,"8/15/2022","10:15:31","00:19:31",-1.7,304,91,47.6195068,-122.3634948,10,55.89,19.5166666666667,0.423014065129185,0.422337962653826
1172,"8/15/2022","10:15:32","00:19:32",-2.1,308,91,47.6195106,-122.3634948,10,55.9,19.5333333333333,0.423014064421069,0.422337960793155
1173,"8/15/2022","10:15:33","00:19:33",-1.7,310,91,47.6195144,-122.3634872,10,55.92,19.55,0.710031126328214,0.710297261386444
1174,"8/15/2022","10:15:34","00:19:34",-1.7,310,91,47.6195182,-122.3634872,10,55.92,19.5666666666667,0.423014065129185,0.422337963929993
1175,"8/15/2022","10:15:35","00:19:35",-2,307,91,47.619522,-122.3634872,10,55.92,19.5833333333333,0.423014065129185,0.422337962069321
1176,"8/15/2022","10:15:36","00:19:36",-1.5,309,91,47.6195297,-122.3634872,10,55.96,19.6,0.857160079098466,0.855790083589732
1177,"8/15/2022","10:15:37","00:19:37",-1.5,303,91,47.6195411,-122.3635025,10,55.98,19.6166666666667,1.71127215908963,1.71089357647928
1178,"8/15/2022","10:15:38","00:19:38",-1.7,308,91,47.6195449,-122.3635101,10,55.98,19.6333333333333,0.710030859137476,0.710296995459406
1179,"8/15/2022","10:15:39","00:19:39",-1.2,308,91,47.6195487,-122.3635101,10,55.98,19.65,0.4230140658373,0.422337963852465
1180,"8/15/2022","10:15:40","00:19:40",-1.3,307,91,47.6195564,-122.3635101,10,55.99,19.6666666666667,0.857160078390351,0.855790087128315
1181,"8/15/2022","10:15:41","00:19:41",-1.5,309,91,47.6195602,-122.3635177,10,55.99,19.6833333333333,0.710030723570659,0.710296859287382
1182,"8/15/2022","10:15:42","00:19:42",-1.2,310,91,47.619564,-122.3635177,10,56.01,19.7,0.423014064421069,0.422337964451312
1183,"8/15/2022","10:15:43","00:19:43",-1.6,310,91,47.6195564,-122.3635025,10,56.01,19.7166666666667,1.4200614149635,1.42059368850923
1184,"8/15/2022","10:15:44","00:19:44",-1.9,311,91,47.6195564,-122.3635025,10,56.07,19.7333333333333,0,0
1185,"8/15/2022","10:15:45","00:19:45",-1.6,310,91,47.6195526,-122.3635025,10,56.07,19.75,0.423014065129185,0.422337964195421
1186,"8/15/2022","10:15:46","00:19:46",-1.8,310,91,47.6195602,-122.3635177,10,56.05,19.7666666666667,1.42006148196406,1.4205937545369
1187,"8/15/2022","10:15:47","00:19:47",-1.6,310,91,47.6195678,-122.3635253,10,56.05,19.7833333333333,1.02027753889596,1.01962229729564
1188,"8/15/2022","10:15:48","00:19:48",-1.2,291,91,47.6195755,-122.3635253,10,56.05,19.8,0.857160079806582,0.855790088563761
1189,"8/15/2022","10:15:49","00:19:49",-1.8,280,91,47.6195755,-122.3635253,10,56.07,19.8166666666667,0,0
1190,"8/15/2022","10:15:50","00:19:50",-1.9,283,91,47.6195716,-122.3635177,10,56.07,19.8333333333333,0.716718426598909,0.716960826889862
1191,"8/15/2022","10:15:51","00:19:51",-1.5,288,91,47.6195716,-122.3635253,10,56.05,19.85,0.570265346868868,0.571097285235022
1192,"8/15/2022","10:15:52","00:19:52",-1.7,285,91,47.6195793,-122.363533,10,56.07,19.8666666666667,1.03370217127316,1.03303830952075
1193,"8/15/2022","10:15:53","00:19:53",-1.7,252,91,47.6195907,-122.3635482,10,56.05,19.8833333333333,1.70624666671534,1.70585227379336
1194,"8/15/2022","10:15:54","00:19:54",-1.5,233,91,47.6195945,-122.3635482,10,56.07,19.9,0.423014064421069,0.422337964964097
1195,"8/15/2022","10:15:55","00:19:55",-2,230,91,47.6195983,-122.3635482,10,56.07,19.9166666666667,0.423014065129185,0.422337964966007
1196,"8/15/2022","10:15:56","00:19:56",-1.3,237,91,47.6196022,-122.3635559,10,56.07,19.9333333333333,0.722702721500231,0.722960510740189
1197,"8/15/2022","10:15:57","00:19:57",-1.6,247,91,47.6196022,-122.3635482,10,56.08,19.95,0.577768498031328,0.578611381826824
1198,"8/15/2022","10:15:58","00:19:58",-1.7,269,91,47.6196098,-122.3635635,10,56.08,19.9666666666667,1.42609408774011,1.42664168185199
1199,"8/15/2022","10:15:59","00:19:59",-1.3,272,91,47.6196022,-122.3635559,10,56.08,19.9833333333333,1.020277282843,1.01962204288356
1200,"8/15/2022","10:16:00","00:20:00",-1.5,300,91,47.6196022,-122.3635559,10,56.07,20,0,0
1201,"8/15/2022","10:16:01","00:20:01",-1.8,296,91,47.6196174,-122.3635711,10,56.08,20.0166666666667,2.04055451945983,2.03924404043166
1202,"8/15/2022","10:16:02","00:20:02",-1.5,301,91,47.6196212,-122.3635711,10,56.08,20.0333333333333,0.423014064421069,0.422337965816045
1203,"8/15/2022","10:16:03","00:20:03",-1.8,299,91,47.6196289,-122.3635635,10,56.1,20.05,1.02952673589917,1.02884795867465
1204,"8/15/2022","10:16:04","00:20:04",-1.5,299,91,47.6196327,-122.3635635,10,56.08,20.0666666666667,0.423014064421069,0.42233796709217
1205,"8/15/2022","10:16:05","00:20:05",-1.4,300,91,47.6196403,-122.3635635,10,56.1,20.0833333333333,0.846028130966485,0.844675938846528
1206,"8/15/2022","10:16:06","00:20:06",-1.6,301,91,47.6196403,-122.3635559,10,56.1,20.1,0.570264597529072,0.571096535084981
1207,"8/15/2022","10:16:07","00:20:07",-1.5,305,91,47.6196479,-122.3635482,10,56.12,20.1166666666667,1.02448987220685,1.02384961674242
1208,"8/15/2022","10:16:08","00:20:08",-1.7,319,91,47.6196479,-122.3635482,10,56.14,20.1333333333333,0,0
1209,"8/15/2022","10:16:09","00:20:09",-1.7,323,91,47.6196517,-122.3635482,10,56.12,20.15,0.423014065129185,0.422337970578591
1210,"8/15/2022","10:16:10","00:20:10",-1.6,327,91,47.6196556,-122.3635482,10,56.12,20.1666666666667,0.434146013969282,0.433452127161294
1211,"8/15/2022","10:16:11","00:20:11",-1.8,312,91,47.6196594,-122.3635482,10,56.14,20.1833333333333,0.4230140658373,0.422337972444994
1212,"8/15/2022","10:16:12","00:20:12",-1.8,315,91,47.6196632,-122.3635406,10,56.14,20.2,0.710029822365249,0.710295961894473
1213,"8/15/2022","10:16:13","00:20:13",-1.7,318,91,47.619667,-122.3635406,10,56.14,20.2166666666667,0.423014065129185,0.422337970925348
1214,"8/15/2022","10:16:14","00:20:14",-1.9,313,91,47.6196708,-122.363533,10,56.16,20.2333333333333,0.710029754674965,0.710295895483969
1215,"8/15/2022","10:16:15","00:20:15",-1.5,313,91,47.6196784,-122.3635406,10,56.16,20.25,1.02027686355598,1.01962163496743
1216,"8/15/2022","10:16:16","00:20:16",-1.4,314,91,47.6196823,-122.363533,10,56.16,20.2666666666667,0.716717498632638,0.716959902652939
1217,"8/15/2022","10:16:17","00:20:17",-1.7,315,91,47.6196861,-122.363533,10,56.16,20.2833333333333,0.423014065129185,0.422337973135648
1218,"8/15/2022","10:16:18","00:20:18",-1.8,315,91,47.6196899,-122.363533,10,56.16,20.3,0.423014064421069,0.422337973138514
1219,"8/15/2022","10:16:19","00:20:19",-1.8,315,91,47.6196937,-122.363533,10,56.16,20.3166666666667,0.423014065129185,0.422337973139469
1220,"8/15/2022","10:16:20","00:20:20",-1.5,301,91,47.6196975,-122.363533,10,56.19,20.3333333333333,0.423014065129185,0.422337974071715
1221,"8/15/2022","10:16:21","00:20:21",-1.2,267,91,47.6196479,-122.3634872,10,56.19,20.35,6.50357913402428,6.49874237550164
1222,"8/15/2022","10:16:22","00:20:22",-1.8,262,91,47.6196594,-122.3635177,10,56.21,20.3666666666667,2.62228118033946,2.62419834450202
1223,"8/15/2022","10:16:23","00:20:23",-1.9,265,91,47.6196746,-122.3635253,10,56.23,20.3833333333333,1.78556875123815,1.78327247798086
1224,"8/15/2022","10:16:24","00:20:24",-1.8,284,91,47.6196899,-122.3635253,10,56.23,20.4,1.70318820864872,1.70046605052573
1225,"8/15/2022","10:16:25","00:20:25",-1.7,285,91,47.6196899,-122.3635253,10,56.26,20.4166666666667,0,0
1226,"8/15/2022","10:16:26","00:20:26",-1.4,281,91,47.6196975,-122.3635253,10,56.28,20.4333333333333,0.846028130258369,0.844675948831231
