"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"1470","8/15/2022","10:20:31","00:24:31",-2,40,88,47.6197128,-122.3631439,10,55.45,24.5
"1471","8/15/2022","10:20:32","00:24:32",-2.1,45,88,47.6197166,-122.3631362,10,55.45,24.5166666666667
"1472","8/15/2022","10:20:33","00:24:33",-1.8,78,88,47.619709,-122.3631439,10,55.45,24.5333333333333
"1473","8/15/2022","10:20:34","00:24:34",-2,93,88,47.619709,-122.3631439,10,55.45,24.55
"1474","8/15/2022","10:20:35","00:24:35",-2.2,90,88,47.6197052,-122.3631515,10,55.47,24.5666666666667
"1475","8/15/2022","10:20:36","00:24:36",-2.7,92,88,47.619709,-122.3631439,10,55.47,24.5833333333333
"1476","8/15/2022","10:20:37","00:24:37",-3,95,88,47.6197128,-122.3631439,10,55.45,24.6
"1477","8/15/2022","10:20:38","00:24:38",-3.2,100,88,47.619709,-122.3631439,10,55.45,24.6166666666667
"1478","8/15/2022","10:20:39","00:24:39",-3,111,88,47.619709,-122.3631515,10,55.45,24.6333333333333
"1479","8/15/2022","10:20:40","00:24:40",-3.2,113,88,47.6197128,-122.3631439,10,55.45,24.65
"1480","8/15/2022","10:20:41","00:24:41",-3.8,111,88,47.6197128,-122.3631439,10,55.45,24.6666666666667
"1481","8/15/2022","10:20:42","00:24:42",-4.2,111,88,47.6197128,-122.3631362,10,55.47,24.6833333333333
"1482","8/15/2022","10:20:43","00:24:43",-5.2,113,88,47.6197128,-122.3631362,10,55.45,24.7
"1483","8/15/2022","10:20:44","00:24:44",-6.1,111,88,47.6197128,-122.3631362,10,55.45,24.7166666666667
"1484","8/15/2022","10:20:45","00:24:45",-6.7,113,88,47.6197128,-122.3631439,10,55.44,24.7333333333333
"1485","8/15/2022","10:20:46","00:24:46",-7.6,114,88,47.6197128,-122.3631362,10,55.45,24.75
"1486","8/15/2022","10:20:47","00:24:47",-8.6,114,88,47.619709,-122.3631439,10,55.44,24.7666666666667
"1487","8/15/2022","10:20:48","00:24:48",-9.4,114,88,47.619709,-122.3631362,10,55.44,24.7833333333333
"1488","8/15/2022","10:20:49","00:24:49",-10.2,115,88,47.619709,-122.3631362,10,55.4,24.8
"1489","8/15/2022","10:20:50","00:24:50",-10.4,112,88,47.619709,-122.3631439,10,55.4,24.8166666666667
"1490","8/15/2022","10:20:51","00:24:51",-10.5,112,88,47.6197052,-122.3631439,10,55.4,24.8333333333333
"1491","8/15/2022","10:20:52","00:24:52",-10.5,115,88,47.619709,-122.3631439,10,55.4,24.85
"1492","8/15/2022","10:20:53","00:24:53",-10.6,129,88,47.619709,-122.3631439,10,55.38,24.8666666666667
"1493","8/15/2022","10:20:54","00:24:54",-11.1,132,88,47.6197052,-122.3631439,10,55.4,24.8833333333333
"1494","8/15/2022","10:20:55","00:24:55",-11.5,132,87,47.619709,-122.3631439,10,55.38,24.9
"1495","8/15/2022","10:20:56","00:24:56",-11.6,130,87,47.6197052,-122.3631439,10,55.36,24.9166666666667
"1496","8/15/2022","10:20:57","00:24:57",-11.8,130,87,47.6197052,-122.3631439,10,55.33,24.9333333333333
"1497","8/15/2022","10:20:58","00:24:58",-12.4,129,87,47.6197052,-122.3631439,10,55.33,24.95
"1498","8/15/2022","10:20:59","00:24:59",-13.2,129,87,47.6197013,-122.3631439,10,55.33,24.9666666666667
"1499","8/15/2022","10:21:00","00:25:00",-14,113,87,47.6197013,-122.3631362,10,55.33,24.9833333333333
